date	attachment	count
201502	373773	7
201502	373775	30
201502	373859	21
201502	373861	17
201502	373865	30
201502	373866	9
201502	373868	10
201502	373869	1
201502	373870	6
201502	373876	3
201502	373879	8
201502	373881	6
201502	373885	10
201502	373888	24
201502	373889	11
201502	373896	14
201502	373906	25
201502	373919	45
201502	373920	19
201502	373922	23
201502	373923	21
201502	373925	30
201502	373926	14
201502	373927	4
201502	373928	7
201502	373931	9
201502	373933	34
201502	373935	17
201502	373936	3
201502	373939	109
201502	373941	10
201502	373946	29
201502	373947	8
201502	373948	21
201502	373949	18
201502	373951	20
201502	373954	39
201502	373956	20
201502	373967	51
201502	373968	6
201502	373969	130
201502	373970	11
201502	373972	40
201502	373973	14
201502	373974	12
201502	373975	21
201502	373976	34
201502	373977	36
201502	373983	16
201502	373984	4
201502	373987	9
201502	373989	11
201502	373990	8
201502	373991	6
201502	373992	7
201502	373993	12
201502	373994	3
201502	373995	4
201502	373996	2
201502	373997	5
201502	373998	5
201502	374003	17
201502	374004	5
201502	374005	10
201502	374006	1
201502	374007	5
201502	374008	5
201502	374009	3
201502	374010	3
201502	374011	2
201502	374012	4
201502	374013	4
201502	374014	3
201502	374015	10
201502	374016	1
201502	374146	2
201502	374150	68
201502	374151	8
201502	374152	105
201502	374153	59
201502	374154	6
201502	374157	46
201502	374158	7
201502	374159	27
201502	374161	263
201502	374162	3
201502	374164	4
201502	374167	37
201502	374168	9
201502	374174	3
201502	374177	9
201502	374179	9
201502	374182	5
201502	374183	22
201502	374184	11
201502	374185	13
201502	374186	7
201502	374193	17
201502	374194	4
201502	374198	2
201502	374200	11
201502	374202	8
201502	374204	23
201502	374205	12
201502	374206	9
201502	374208	3
201502	374209	5
201502	374210	12
201502	374212	3
201502	374213	33
201502	374214	4
201502	374215	6
201502	374217	10
201502	374218	22
201502	374224	15
201502	374226	3
201502	374229	15
201502	374230	7
201502	374231	4
201502	374233	5
201502	374234	5
201502	374235	5
201502	374236	4
201502	374237	2
201502	374238	4
201502	374239	3
201502	374240	3
201502	374241	8
201502	374242	3
201502	374243	3
201502	374245	540
201502	374246	74
201502	374247	3
201502	374248	6
201502	374249	22
201502	374250	34
201502	374251	5
201502	374252	21
201502	374253	32
201502	374254	6
201502	374255	15
201502	374256	8
201502	374257	5
201502	374258	22
201502	374259	4
201502	374260	2
201502	374261	4
201502	374263	3
201502	374264	15
201502	374265	15
201502	374266	2
201502	374279	37
201502	374280	52
201502	374284	26
201502	374285	4
201502	374289	7
201502	374314	35
201502	374315	26
201502	374326	4
201502	374327	6
201502	374329	75
201502	374338	9
201502	374340	1
201502	374342	19
201502	374343	3
201502	374351	8
201502	374352	6
201502	374354	3
201502	374356	3
201502	374366	2
201502	374370	2
201502	374374	7
201502	374375	10
201502	374376	5
201502	374377	26
201502	374378	2
201502	374379	2
201502	374380	18
201502	374383	11
201502	374384	12
201502	374385	3
201502	374387	2
201502	374390	6
201502	374391	12
201502	374392	30
201502	374393	9
201502	374394	6
201502	374396	5
201502	374397	3
201502	374398	9
201502	374399	4
201502	374400	4
201502	374401	5
201502	374402	6
201502	374404	9
201502	374405	2
201502	374406	7
201502	374407	2
201502	374408	99
201502	374409	3
201502	374410	2
201502	374411	3
201502	374412	4
201502	374413	3
201502	374414	1
201502	374415	28
201502	374416	104
201502	374417	54
201502	374418	27
201502	374419	735
201502	374420	231
201502	374422	8
201502	374423	24
201502	374424	24
201502	374426	5
201502	374427	6
201502	374428	18
201502	374429	12
201502	374430	93
201502	374431	196
201502	374434	2
201502	374446	10
201502	374452	10
201502	374453	17
201502	374454	8
201502	374455	527
201502	374460	236
201502	374469	17
201502	374473	45
201502	374476	19
201502	374477	13
201502	374483	8
201502	374484	7
201502	374489	423
201502	374493	18
201502	374494	5
201502	374498	9
201502	374499	3
201502	374500	5
201502	374541	524
201502	374794	2
201502	374795	1
201502	374796	1
201502	375177	1008
201502	375178	227
201502	375181	325
201502	375272	248
201502	375294	772
201502	375296	92
201502	375301	98
201502	375307	147
201502	375309	138
201502	375312	15
201502	375317	11
201502	375322	6
201502	375337	1088
201502	375338	106
201502	375344	118
201502	375348	29
201502	375381	165
201502	375386	237
201502	375454	503
201502	375505	71
201502	375550	18
201502	375551	4
201502	375565	8
201502	375745	148
201502	376002	3
201502	376005	5
201502	376041	9
201502	376165	10
201502	376169	7
201502	376384	42
201502	376458	6
201502	376459	9
201502	376528	132
201502	376663	38
201502	376664	69
201502	377240	20136
201502	377395	3
201502	377597	16
201502	377598	1
201502	377638	125
201502	378080	117
201502	378469	26
201502	379413	63
201502	379414	49
201502	379421	16
201502	379422	3
201502	379883	6
201502	379884	4
201502	379886	98
201502	379887	15
201502	379899	613
201502	380032	34
201502	380382	1
201502	380800	47
201502	380827	53
201502	381054	2
201502	381078	2
201502	381079	1
201502	381083	20
201502	381085	2
201502	381218	1135
201502	381258	8
201502	381447	6
201502	381450	4
201502	381489	29
201502	381508	9
201502	381561	6
201502	381617	6
201502	381665	22
201502	381787	97
201502	381822	2
201502	381823	7
201502	382081	3
201502	382083	20
201502	382263	33
201502	382264	47
201502	382341	1520
201502	382342	347
201502	382522	9
201502	382827	26
201502	383069	6
201502	383709	1
201502	383794	10
201502	383795	3
201502	383796	76
201502	383797	1
201502	383803	7
201502	383805	1
201502	383806	1
201502	383807	1
201502	383809	15
201502	383826	14
201502	383827	1
201502	383833	483
201502	383835	1
201502	383836	4
201502	383837	5
201502	383838	2
201502	383839	10
201502	383840	1
201502	383841	1
201502	383842	2
201502	383843	4
201502	383844	25
201502	383845	13
201502	383846	3
201502	383847	1
201502	383848	1
201502	383849	2
201502	383851	4
201502	383852	4
201502	383853	11
201502	383970	19
201502	384039	2
201502	384047	915
201502	384068	1
201502	384086	3
201502	384087	17
201502	384091	27
201502	384157	5
201502	384301	53
201502	384399	5
201502	384422	1
201502	385568	64
201502	386139	2
201502	386159	45
201502	386200	13
201502	386205	20
201502	386260	16
201502	386366	13
201502	386404	43
201502	386422	13
201502	386472	18
201502	386478	33
201502	386490	16
201502	386571	10
201502	386572	15
201502	386576	9
201502	386644	4
201502	386648	4
201502	386654	10
201502	386655	1
201502	386658	2
201502	386662	7
201502	386665	12
201502	386668	2
201502	386669	3
201502	386684	4
201502	386693	15
201502	386723	306
201502	386763	4
201502	386770	6
201502	386832	25
201502	386865	32
201502	386979	233
201502	387282	131
201502	387285	50
201502	387288	40
201502	387777	5
201502	387786	42
201502	387870	1
201502	387891	71
201502	388189	7
201502	388191	13
201502	388285	7
201502	388361	12
201502	388380	1
201502	388447	7
201502	388448	4
201502	388471	33
201502	388472	90
201502	388473	15
201502	388674	8
201502	388677	2
201502	388750	2
201502	388964	25
201502	389279	4
201502	389304	69
201502	389393	2
201502	390132	42
201502	390275	22
201502	390276	7
201502	390279	12
201502	390280	18
201502	390283	1
201502	390285	40
201502	390287	4
201502	390288	1
201502	390291	5
201502	390294	3
201502	390296	2
201502	390297	2
201502	390298	3
201502	390307	6
201502	390331	1
201502	390332	6
201502	390335	13
201502	390336	1
201502	390337	4
201502	390338	2
201502	390341	3
201502	390343	8
201502	390345	1
201502	390346	3
201502	390349	2
201502	390351	4
201502	390352	1
201502	390353	2
201502	390354	4
201502	390355	2
201502	390357	3
201502	390449	2
201502	390450	7
201502	390456	11
201502	390496	1
201502	390500	27
201502	390503	18
201502	390546	37
201502	391508	22
201502	392344	2
201502	392633	3
201502	392636	3
201502	392679	222
201502	393616	56
201502	393619	61
201502	393624	48
201502	393646	41
201502	393647	14
201502	393784	64
201502	393785	52
201502	393842	6
201502	393847	1
201502	394563	40
201502	394571	64
201502	394572	31
201502	394576	14
201502	394578	11
201502	394580	8
201502	394581	8
201502	394585	2
201502	394591	5
201502	394592	3
201502	394593	52
201502	394594	9
201502	394595	4
201502	394604	3
201502	394605	2
201502	394606	13
201502	394608	2
201502	394730	45
201502	394732	26
201502	394733	28
201502	394744	19
201502	394746	17
201502	394936	2709
201502	394964	48
201502	395219	4
201502	395220	4
201502	395221	4
201502	395222	4
201502	395223	5
201502	395225	2
201502	395227	6
201502	395228	2
201502	395255	4
201502	395313	4
201502	395364	3
201502	395366	3
201502	395369	6
201502	395370	3
201502	395372	2
201502	395776	5
201502	395900	9
201502	395914	7
201502	396042	7
201502	396050	2
201502	396144	263
201502	396170	89
201502	396338	8
201502	396340	46
201502	396430	9
201502	396492	267
201502	396532	5
201502	396635	2
201502	396639	6
201502	396642	8
201502	396646	4
201502	396652	1
201502	396654	23
201502	396664	8
201502	396665	78
201502	396676	2
201502	396677	12
201502	396680	12
201502	396688	9
201502	396690	4
201502	396701	6
201502	396709	1
201502	396710	4
201502	396718	3
201502	396722	4
201502	396729	85
201502	396735	18
201502	396769	1010
201502	396771	12
201502	396775	113
201502	396782	40
201502	396814	45
201502	396877	8
201502	396904	19
201502	397043	133
201502	397072	57
201502	397080	10
201502	397082	23
201502	397373	1
201502	397431	10
201502	397970	11
201502	398041	802
201502	398042	1133
201502	398046	239
201502	398209	9
201502	398212	2
201502	398214	2
201502	398216	69
201502	398249	1
201502	398251	10
201502	398253	4
201502	398256	5
201502	398258	4
201502	398259	9
201502	398261	4
201502	398288	16
201502	3983	3
201502	398439	3
201502	398521	287
201502	398769	37
201502	401096	4
201502	401156	5
201502	401158	10
201502	401183	5
201502	401250	41
201502	401251	7
201502	401258	18
201502	401259	5
201502	401262	10
201502	401263	7
201502	401264	35
201502	401265	15
201502	401267	1
201502	401268	3
201502	401270	1
201502	401272	2
201502	401273	38
201502	401274	6
201502	401638	12
201502	401639	2739
201502	401641	453
201502	401679	9
201502	401710	190
201502	401731	19
201502	402025	4
201502	402101	6
201502	402114	6
201502	402394	5
201502	402433	3
201502	402445	611
201502	402452	11
201502	402454	4
201502	402504	9
201502	402689	210
201502	402690	83
201502	402737	37
201502	402740	1444
201502	402829	4
201502	403256	60
201502	403362	24
201502	403364	32
201502	403374	6
201502	403425	15
201502	403503	5
201502	403667	23
201502	403671	5
201502	403678	6
201502	403683	5
201502	403686	7
201502	403727	13
201502	403777	152
201502	403892	8
201502	403893	8
201502	404095	27
201502	404131	3
201502	404179	65
201502	404285	28
201502	404286	19
201502	404287	25
201502	404288	21
201502	404289	11
201502	404290	59
201502	404586	4
201502	404587	3
201502	405011	24
201502	405077	303
201502	405220	158
201502	405484	18
201502	405673	1308
201502	405674	26
201502	406339	19
201502	406343	20
201502	406348	18
201502	406351	21
201502	406357	40
201502	406360	67
201502	406366	5
201502	406685	279
201502	407920	4
201502	43588	3
201502	4477	7
201502	48008	2
201502	48032	5
201502	48033	1
201502	48305	3
201502	48306	4
201502	48307	2
201502	48364	3
201502	48382	2
201502	48477	1
201502	5934	14
201502	5935	5
201502	60534	2
201502	61074	4
201502	61799	2
201502	61800	3
201502	61801	5
201502	61802	3
201502	61803	4
201502	61804	3
201502	61805	4
201502	61937	34
201502	61938	135
201502	61939	2
201502	61940	8
201502	6322	2
201502	65545	8
201502	65546	1
201502	65547	1
201502	65570	6
201502	65571	3
201502	65573	8
201502	65574	5
201502	65576	5
201502	65577	10
201502	65589	5
201502	66672	19
201502	69642	4
201502	69644	2
201502	69645	7
201502	69646	1
201502	69647	1
201502	69648	1
201502	69649	3
201502	69650	12
201502	69651	33
201502	69652	1
201502	69658	10
201502	69659	5
201502	69660	2
201502	69661	1
201502	69662	2
201502	69663	5
201502	69664	1
201502	69665	5
201502	69666	2
201502	69667	2
201502	69668	1
201502	69674	7
201502	69675	2
201502	69677	28
201502	69681	3
201502	69698	40
201502	69706	13
201502	69707	11
201502	69708	3
201502	69719	23
201502	69724	1
201502	70104	4
201502	70105	2
201502	70106	2
201502	70107	7
201502	73095	2
201502	73104	12
201502	80780	8
201502	97742	3
201502	97743	24
201502	97760	2
201502	97761	4
201502	97828	1
201502	97832	9
201502	97833	1
201502	97834	2
201502	97835	4
201502	97837	1
201502	97838	1
201502	97839	1
201502	97840	1
201502	97844	16
201502	97860	12
201502	97948	47
201502	97949	21
201502	97950	21
201502	97951	37
201502	97952	3
201502	97953	7
201502	97954	5
201502	97955	4
201502	97957	41
201502	97962	2
201502	97963	1
201502	97964	2
201502	97965	6
201502	97966	7
201502	97968	56
201502	98033	6
201502	98037	3
201502	98042	6
201502	98046	9
201502	98047	2
201502	98053	3
201502	98057	2
201502	98060	1
201502	98061	1
201502	98062	1
201502	98065	9
201502	98066	1
201502	98067	3
201502	98091	5
201502	98106	1
201502	98107	1
201502	98140	76
201502	98141	4
201502	98145	89
201502	98146	42
201502	98148	22
201502	98157	94
201502	98165	15
201502	98166	26
201502	98167	15
201502	98168	11
201502	98171	29
201503	116898	18
201503	116899	28
201503	117799	321
201503	117800	92
201503	118028	25
201503	118029	10
201503	118030	15
201503	118031	15
201503	118032	16
201503	118049	15
201503	118050	89
201503	118057	24
201503	118140	328
201503	118281	9
201503	118396	113
201503	118413	119
201503	118414	21
201503	119073	6
201503	119074	14
201503	119151	7
201503	136798	14
201503	136805	13
201503	136816	14
201503	136822	11
201503	136829	1719
201503	136830	1255
201503	136831	13
201503	136835	17
201503	136838	35
201503	144112	4
201503	144118	8
201503	148045	55
201503	148050	43
201503	14854	110
201503	153662	1128
201503	153733	43
201503	153734	23
201503	153753	1171
201503	153760	80
201503	153761	38
201503	16573	30
201503	166426	13
201503	172893	103
201503	181132	16
201503	181784	25
201503	181801	65
201503	182680	242
201503	183185	15583
201503	183201	1249
201503	184172	42
201503	184723	169
201503	184729	1690
201503	184750	37
201503	184774	107
201503	184931	1276
201503	184932	167
201503	185627	9
201503	186852	9
201503	186853	17
201503	189949	32
201503	190612	28
201503	190989	7090
201503	191011	7
201503	191029	421
201503	191481	64
201503	191482	156
201503	191974	34
201503	192249	449
201503	192250	271
201503	192282	54
201503	192312	116
201503	192450	801
201503	192451	495
201503	192452	102
201503	192453	444
201503	192514	235
201503	192538	605
201503	193122	378
201503	193124	172
201503	193125	195
201503	193157	21
201503	193158	15
201503	193483	13268
201503	193725	23
201503	193772	223
201503	194120	62
201503	197066	10
201503	197156	66
201503	197226	45
201503	197857	6
201503	197865	206
201503	197956	41
201503	198314	26
201503	198592	19
201503	198611	14
201503	198612	30
201503	198613	14
201503	198634	15
201503	198635	16
201503	199039	25
201503	199041	25
201503	199042	12
201503	200274	176
201503	201123	40
201503	201125	12
201503	203154	94
201503	203411	16
201503	203433	7
201503	203434	17
201503	203435	17
201503	203436	18
201503	204071	179
201503	204072	400
201503	204073	67
201503	204074	81
201503	204075	57
201503	204314	817
201503	205200	24
201503	205201	29
201503	205202	223
201503	205203	15
201503	205207	11
201503	205208	10
201503	205597	5
201503	205886	47
201503	206341	128
201503	206536	596
201503	206549	549
201503	207192	92
201503	207389	34
201503	207643	37
201503	207728	13
201503	207864	29
201503	207865	87
201503	207867	39
201503	208604	24
201503	209578	14
201503	209582	11
201503	210215	2464
201503	210223	546
201503	210243	2652
201503	210245	1229
201503	210300	41
201503	211667	23
201503	211675	5
201503	211909	320
201503	212812	4
201503	213078	11
201503	213079	1
201503	213286	788
201503	213906	14
201503	213980	38
201503	213981	38
201503	213987	9
201503	213989	58
201503	213996	6
201503	214160	54
201503	214242	4
201503	214243	7
201503	214247	13
201503	214249	3
201503	214280	18
201503	214318	26
201503	214319	510
201503	216035	58
201503	216817	72
201503	217006	25
201503	221758	100
201503	221759	91
201503	222508	1566
201503	222509	2616
201503	222510	2389
201503	222544	33
201503	222545	31
201503	222546	23
201503	222564	299
